5575.799,87.71379,3
5576.614,-182.4302,3
5577.181,-259.2313,1
5577.201,-28.6513,2
5581.145,-103.5846,3
5586.862,-104.5192,3
5587.022,-256.3699,3
5587.459,-179.5111,3
5588.333,-25.79358,1
5590.339,-63.9171,3
5590.517,358.5003,3
5592.351,205.1436,3
5595.908,11.69755,3
5595.918,88.55755,3
5597.397,-293.3021,3
5597.949,50.33641,3
5600.962,283.0785,3
5604.258,-218.0223,1
5604.31,127.8477,3
5604.315,166.2777,3
5604.338,319.9977,2
5605.484,243.2563,2
5607.068,-140.8751,2
5607.82,-215.0578,3
5608.441,-138.2004,3
5609.355,169.0197,3
5609.824,130.6947,2
5611.542,246.0867,3
5612.162,322.9441,1
5612.374,282.392,2
5613.212,-293.962,3
5619.321,-62.75956,3
5619.976,206.3125,2
5622.903,360.3294,3
5623.195,-177.6501,2
5623.381,-254.4895,1
5623.425,-23.9095,2
5623.994,55.84191,3
5625.483,17.66725,3
5626.241,94.52329,3
5626.9,-100.4117,3
5631.666,15.36459,3
5631.682,92.22459,2
5632.966,53.92713,1
5635.316,-96.10117,2
5638.821,246.673,2
5640.649,-137.4305,3
5641.995,-214.1505,3
5642.076,131.7195,3
5642.085,170.1495,2
5642.121,323.8695,3
5646.984,-247.9275,3
5647.958,-171.0737,3
5649.906,-17.36611,3
5651.18,286.369,3
5653.918,-289.7849,3
5654.774,366.9029,1
5655.51,-54.9553,3
5659.957,214.1444,1
5664.765,-283.7679,3
5672.801,292.5544,3
5676.662,-205.4063,2
5677.896,-128.5562,3
5681.314,140.298,3
5684.065,255.694,3
5684.873,-56.03527,3
5685.299,332.544,1
5686.627,179.3511,3
5688.688,213.3568,3
5697.311,65.78262,3
5697.734,27.51019,3
5699.118,104.3574,3
5704.8,368.723,3
5707.005,-169.0499,3
5708.169,-245.7873,2
5708.258,-15.20735,3
5712.594,-85.41856,3
5723.225,-340.09,1
5723.225,-340.09,2
5723.225,-340.09,3
5723.225,390.08,1
5723.225,390.08,3
5724.186,390.1863,2
5724.925,-90.35392,3
5725.625,-236.8358,3
5727.302,-159.9942,2
5727.511,-339.5756,1
5729.493,390.7201,3
5729.999,390.8286,1
5730.629,-339.3324,3
5730.657,-6.311122,3
5739.044,377.8966,3
5740.51,26.53005,3
5740.545,103.39,2
5744.299,-337.5596,1
5744.722,65.39028,1
5745.588,-42.56207,3
5747.148,392.5224,3
5749.402,-337.4132,3
5752.664,226.4698,3
5753.067,393.3766,3
5756.664,258.7557,3
5759.251,-125.2593,2
5761.021,-201.9337,3
5761.195,143.9363,2
5761.214,182.3663,3
5761.292,336.0862,1
5764.996,-269.5486,3
5771.594,-277.7042,3
5774.715,299.0344,3
5778.592,-191.0894,3
5779.219,306.5609,2
5780.734,-114.2592,2
5781.348,-333.1057,2
5788.23,154.6466,3
5789.35,396.8301,1
5791.308,223.8797,3
5791.443,269.8919,3
5793.585,346.7221,3
5793.615,-44.87774,3
5793.625,193.6384,2
5796.965,398.2192,3
5797.592,-332.4861,2
5800.162,-159.4891,2
5800.827,-236.2762,3
5800.964,-5.696217,3
5804.154,378.9072,3
5811.43,-81.47768,2
5812.432,81.3861,3
5813.077,43.22399,2
5815.462,120.0464,3
5827.139,400.6862,1
5827.684,73.89986,2
5830.696,35.78143,3
5830.747,112.6414,3
5836.968,-328.4615,3
5837.508,-68.13133,2
5843.793,-116.584,3
5846.11,-193.2008,3
5846.351,152.6691,3
5846.377,191.0991,3
5846.484,344.819,3
5848.853,268.2074,1
5851.698,-324.6283,3
5860.183,-217.8044,3
5863.063,-140.9988,3
5864.101,-268.2085,1
5868.826,12.61234,1
5870.204,308.8234,3
5870.582,406.3225,3
5883.231,396.6403,3
5890.974,-22.54121,3
5902.793,246.3866,3
5905.276,-249.5746,3
5911.064,236.1585,2
5917.497,-32.1682,3
5919.958,-171.1793,3
5923.359,-94.39452,1
5930.02,326.3454,3
5933.956,212.3443,3
5935.261,174.3521,2
5935.801,-145.5697,3
5937.4,-222.2585,2
5937.608,8.321404,3
5938.946,60.37199,3
5940.361,289.5292,3
5942.423,137.1535,3
5943.762,366.3139,3
5944.608,393.303,3
5946.331,412.8529,1
5946.332,99.52767,3
5946.942,-313.1118,1
5955,-51.85202,3
5955.102,-316.3825,3
5959.961,-203.6531,2
5970.672,-65.13889,2
5971.28,26.65,3
5972.158,-125.7028,2
5980.655,418.397,3
5988.497,90.39392,3
5990.146,410.4884,3
5993.174,52.44781,2
5993.253,129.3078,1
5999.402,-7.596233,2
6011.376,-99.38786,3
6015.399,261.2899,2
6018.687,-175.489,3
6019.063,170.3806,3
6019.104,208.8106,2
6019.188,285.6706,3
6019.271,362.5305,3
6031.538,421.5502,2
6032.881,-250.8831,3
6040.561,326.2874,2
6046.322,-307.0559,3
6049.058,-229.0153,3
6079.39,-15.55812,1
6083.31,253.8197,3
6083.478,346.4012,3
6087.835,-295.986,3
6090.224,-147.1181,3
6093.136,-206.2729,3
6093.425,24.30679,3
6095.139,-70.4156,3
6099.454,409.1747,2
6099.859,-128.733,3
6106.667,235.3142,2
6112.34,198.0432,3
6114.116,-50.42029,3
6119.712,313.097,2
6121.495,85.24093,3
6123.792,65.8466,3
6124.626,389.7995,3
6124.681,142.7872,3
6126.553,161.9344,3
6127.009,104.6013,3
6131.981,434.9139,3
6133.914,124.9265,3
6138.191,182.5974,3
6138.244,221.0274,1
6138.656,-163.1763,2
6139.283,297.9831,3
6139.388,374.843,3
6140.676,-86.11977,3
6145.496,-25.4116,3
6153.887,-176.0411,3
6155.666,338.0872,3
6156.137,-238.2311,3
6159.392,-99.37841,3
6170.401,53.947,1
6180.399,17.37591,1
6185.495,-209.4336,3
6197.924,437.2605,3
6200.945,285.7842,2
6203.075,-131.1234,3
6204.355,439.1892,2
6208.992,-54.49138,3
6210.952,-2.060912,3
6217.435,267.5714,3
6226.267,-288.6585,2
6227.277,-278.9324,3
6229.089,365.3674,3
6229.695,251.6435,1
6229.702,213.7206,3
6237.431,101.0345,3
6238.289,139.0509,2
6238.578,328.6686,3
6242.417,-11.93923,3
6243.492,177.6553,3
6244.211,-113.9196,2
6244.495,405.3006,3
6245.071,424.0994,2
6245.924,-190.591,2
6246.293,39.98853,3
6252.049,-162.0151,2
6258.429,-85.42007,2
6267.865,-34.64535,3
6271.188,67.77008,3
6280.758,81.94758,2
6281.705,158.8913,3
6284.006,120.704,3
6289.626,32.46036,3
6293.03,198.4761,3
6293.096,236.906,3
6293.191,-147.316,3
6293.979,313.843,3
6294.111,390.7029,3
6294.854,-70.29905,3
6303.088,450.7455,3
6307.214,353.6232,2
6307.283,-222.7157,3
6314.162,454.6728,3
6314.467,300.7303,3
6324.492,451.4514,1
6333.803,-188.0551,3
6341.083,-276.9198,3
6362.131,13.45002,2
6365.854,-261.8932,1
6369.315,283.1445,3
6376.517,-106.4639,3
6383.972,-29.96697,3
6387.352,385.8966,3
6401.543,-97.77299,3
6402.595,440.2455,2
6403.481,-174.4185,3
6403.933,56.16086,3
6405.416,274.9128,3
6410.064,237.7724,3
6421.247,352.5178,3
6428.058,-18.20814,3
6428.702,429.0148,3
6428.914,127.1178,2
6431.111,-136.3414,3
6431.359,165.1627,3
6433.807,14.70326,3
6434.863,467.6904,2
6436.628,203.5897,3
6439.085,-59.89571,3
6443.492,98.64085,3
6444.577,175.5957,3
6446.272,137.3478,3
6455.033,92.99557,3
6456.735,-130.531,3
6456.79,215.2698,3
6456.87,253.6996,3
6457.694,330.6275,3
6457.854,407.4873,3
6458.217,-53.53554,2
6465.72,-168.9725,3
6466.378,56.89362,3
6467.088,-206.3117,2
6467.515,370.0559,2
6479.242,467.2466,3
6489.971,323.7762,3
6492.216,-261.4677,2
6494.903,475.2238,3
6495.819,-89.45489,3
6504.331,-13.06716,3
6506.609,28.27286,3
6510.691,297.64,3
6525.039,-242.1868,2
6528.11,404.0941,1
6534.12,254.2899,1
6537.453,-83.82512,3
6538.67,454.1928,1
6541.049,-160.2979,3
6541.572,70.28126,3
6544.245,293.2584,1
6546.708,143.1616,1
6546.887,368.8715,3
6549.29,181.102,3
6555.398,445.2592,3
6555.438,219.5243,2
6558.831,32.13569,2
6567.285,-3.922072,3
6577.99,-115.1954,3
6587.268,-38.8983,2
6593.254,152.4245,3
6598,114.4908,3
6599.773,191.5135,3
6605.825,113.6959,3
6615.098,231.5055,3
6615.191,269.9353,3
6615.709,-114.2138,3
6616.834,346.9442,3
6617.021,423.8038,2
6618.765,-37.05981,3
6620.283,487.5676,3
6636.942,-188.8747,3
6637.141,387.4461,3
6643.013,483.9623,1
6644.326,81.51955,2
6650.949,-226.5167,3
6651.222,-245.2109,3
6652.217,495.1815,3
6666.866,313.6533,3
6669.071,-139.4153,3
6669.573,44.99267,3
6677.344,-146.3087,3
6677.938,84.27021,3
6680.101,-69.18647,3
6680.346,348.6902,3
6681.492,468.8309,3
6684.496,5713.897,1
6687.186,8.379556,3
6694.541,-61.02699,3
6701.71,163.5476,2
6704.767,125.4418,3
6704.807,15.14482,3
6706.051,202.4123,3
6719.333,-26.74076,1
6724.979,242.7732,1
6725.083,281.203,2
6725.298,-102.9669,3
6726.537,358.1907,3
6726.744,435.0503,2
6736.51,-178.654,3
6740.738,281.7461,3
6745.782,398.5832,3
6745.872,319.832,3
6746.579,432.205,3
6747.773,501.1605,3
6749.477,170.7753,2
6752.293,-90.01299,2
6753.387,208.6678,2
6756.138,396.0038,3
6758.556,60.02497,3
6759.95,246.9185,3
6763.116,-13.91884,3
6766.404,472.1756,3
6781.456,56.47249,3
6784.653,325.7312,2
6784.761,138.2694,2
6795.122,-134.2181,3
6795.778,96.36051,3
6800.484,-120.2274,3
6800.902,-56.78788,3
6802.208,500.2123,3
6802.44,481.2289,3
6805.253,103.8122,1
6817.844,21.78723,3
6820.612,-227.8908,3
6825.173,176.2122,3
6825.533,-42.22667,2
6826.967,137.978,3
6827.794,214.8993,3
6833.77,-14.99725,2
6835.692,-91.63639,3
6835.866,254.1451,3
6835.979,292.5748,3
6836.952,33.7808,3
6837.046,369.5207,3
6837.272,446.3802,3
6838.874,518.7402,2
6841.146,-167.9131,3
6842.432,408.4908,3
6844.517,-202.2568,2
6845.142,370.1884,2
6859.636,64.49252,3
6861.204,333.579,2
6868.793,187.0213,3
6869.509,-73.01814,3
6871.505,-49.5431,3
6872.133,-126.3143,2
6872.83,104.2641,1
6873.129,488.4733,3
6874.542,225.0192,3
6874.906,76.29642,2
6876.92,299.8069,3
6880.29,263.017,3
6881.368,2.921092,3
6882.276,5075.169,3
6882.63,337.8107,2
6885.781,28.75751,3
6886.027,450.0659,3
6887.622,4976.086,3
6894.05,413.8181,3
6897.536,145.2165,3
6898.655,222.1665,3
6901.18,184.0078,2
6902.606,5388.723,3
6905.083,154.7995,1
6905.47,489.8256,1
6911.95,511.4125,3
6912.668,262.0211,1
6912.788,300.4508,2
6913.275,-83.67375,3
6914.35,-6.728583,2
6914.711,377.4829,3
6914.95,454.3424,2
6924.254,-159.3817,2
6925.3,416.9859,1
6927.819,-216.9299,3
6934.872,121.7833,3
6938.884,-99.94755,3
6943.948,73.14275,3
6945.235,342.195,3
6949.609,-41.52773,3
6949.696,-118.3531,2
6950.433,112.2252,3
6951.328,496.4882,3
6954.678,35.82662,2
6959.802,228.4375,3
6960.013,523.6372,2
6961.234,190.1673,3
6961.922,151.8209,3
6964.374,534.4957,3
6965.57,-22.07489,3
6967.007,-78.15914,3
6967.169,267.6101,3
6967.293,306.0398,2
6967.742,-1.249885,1
6968.499,382.9973,3
6968.748,459.8567,3
6973.983,-154.2769,3
6975.312,422.1127,3
6976.314,-185.6266,3
6979.008,53.84913,3
6979.246,387.6323,3
6993.075,78.18317,3
6994.573,347.2538,3
7002.129,-36.13782,3
7003.176,-112.8636,3
7003.912,501.8778,3
7003.94,117.7145,3
7012.387,95.54467,3
7013.468,-52.08669,3
7013.797,41.89254,3
7014.249,206.8233,3
7020.62,244.7218,3
7022.492,319.0813,3
7022.497,522.6963,3
7025.618,-206.9309,3
7025.819,196.7917,3
7026.595,23.64401,3
7026.99,282.6203,3
7027.184,158.5153,3
7028.25,235.4575,3
7028.817,356.9875,1
7033.796,468.9233,3
7036.717,274.7423,3
7036.848,313.172,2
7037.252,-70.94955,3
7038.37,5.997725,3
7038.817,390.2065,3
7039.078,467.0659,2
7042.29,432.9058,3
7049.015,-146.5744,3
7052.848,175.1054,3
7054.946,508.7171,2
7055.215,430.3042,3
7066.037,139.9813,3
7073.92,86.47844,3
7075.388,355.5406,2
7079.523,5652.373,3
7079.748,-79.23025,3
7080.05,-104.972,1
7080.855,125.6059,3
7082.199,-27.91975,3
7084.079,510.0954,3
7086.066,49.30886,3
7094.085,203.7947,3
7094.972,165.4699,3
7095.774,242.3836,3
7099.837,538.3465,3
7100.188,530.6259,1
7102.18,-64.28494,2
7103.249,12.65615,3
7103.813,396.8708,3
7104.084,473.7301,3
7105.492,5622.291,3
7107.524,282.0044,2
7107.661,320.434,3
7108.37,-198.4701,3
7112.19,5545.528,3
7113.288,-168.2483,3
7114.333,405.1629,3
7118.481,553.7589,3
7119.773,-139.3103,3
7120.881,437.0362,3
7121.79,0.4716901,3
7137.559,76.29074,2
7141.413,5690.304,3
7144.518,93.72138,2
7146.304,362.8117,3
7152.265,-97.56006,3
7153.107,133.0177,3
7153.995,536.1177,1
7154.362,-20.51447,2
7156.331,517.5002,3
7157.772,-193.4191,3
7159.907,56.88463,2
7164.956,211.063,3
7165.813,172.7358,3
7166.623,249.649,2
7173.541,-56.9617,2
7174.667,19.98392,3
7175.248,404.1936,2
7175.533,481.0529,2
7179.728,289.408,2
7179.866,-27.80885,3
7179.87,327.8376,2
7182.542,5775.397,2
7184.866,340.5401,3
7184.89,488.1299,3
7189.876,120.4295,3
7191.874,378.3254,3
7194.454,47.65458,2
7197.363,231.746,3
7197.695,-131.3119,2
7199.861,445.1321,3
7202.577,5952.973,1
7204.514,269.5046,3
7207.02,6158.92,3
7207.204,5673.789,3
7207.719,454.1303,3
7209.998,-60.00921,3
7211.665,307.2633,3
7221.751,529.6982,3
7223.629,198.5814,3
7224.337,543.2974,1
7227.073,162.3412,3
7238.105,-185.2051,2
7244.205,372.8499,3
7249.244,553.9782,3
7250.022,19.02643,2
7252.241,104.774,2
7253.314,5502.813,2
7263.582,-149.0665,3
7264,-86.09029,3
7264.901,144.4871,1
7267.947,-8.856924,3
7268.677,94.88054,2
7270.054,529.157,3
7271.307,5577.725,3
7278.453,426.4012,2
7278.858,69.0907,3
7283.568,223.2298,3
7284.177,184.8782,3
7284.861,261.7763,3
7289.355,549.9343,3
7289.415,31.75953,1
7292.035,300.9257,3
7292.188,339.3552,3
7292.388,-44.76332,2
7294.219,416.3913,1
7294.524,493.2504,3
7296.568,575.8986,3
7301.542,-120.6516,2
7303.679,-178.5001,3
7303.843,455.7916,2
7307.293,5727.549,1
7308.495,4957.475,2
7318.133,358.1227,3
7321.875,505.48,1
7325.701,395.8,3
7331.538,250.0035,3
7335.029,-5.086492,3
7337.208,113.4902,3
7338.303,382.4969,3
7339.259,287.6498,3
7344.114,142.085,3
7344.508,471.6235,2
7346.98,325.296,3
7350.974,70.10135,3
7351.409,5620.284,1
7356.09,0.1876912,2
7358.305,538.201,3
7359.674,546.972,3
7360.172,-76.21987,3
7360.816,557.227,3
7361.124,154.3572,3
7380.992,-170.5961,3
7382.626,79.7371,3
7382.863,220.477,2
7391.138,-132.6975,3
7397.257,6102.11,3
7400.723,186.4744,3
7403.067,-31.40204,2
7404.715,197.2423,2
7404.928,5503.358,3
7406.735,274.2752,1
7415.089,236.7192,3
7415.821,571.2996,3
7431.486,4216.086,3
7432.526,315.333,3
7432.69,353.7625,1
7433.921,45.71035,2
7436.155,-30.00767,3
7438.137,431.1461,3
7438.185,47.02568,3
7438.467,508.005,3
7439.228,5731.587,2
7446.17,120.0898,2
7449.37,5579.474,2
7453.832,5964.943,3
7457.301,449.4664,2
7458.343,-104.555,3
7458.727,4791.124,2
7459.779,13.23563,2
7460.849,471.8869,3
7462.587,596.4163,2
7476.811,88.18478,3
7479.828,569.3748,3
7480.991,161.3256,2
7485.554,-159.905,3
7492.432,271.8911,2
7496.395,6111.97,3
7500.834,309.3918,3
7503.438,5811.385,3
7505.882,5849.726,3
7509.225,383.2863,2
7509.237,346.8925,3
7510.875,238.0831,3
7512.675,131.4931,3
7513.877,400.4991,2
7517.592,420.7948,3
7521.987,5696.278,3
7524.925,203.7479,3
7527.646,531.4261,2
7529.648,495.2163,3
7531.983,18.23914,3
7533.796,-11.95308,3
7534.207,5887.973,2
7534.411,556.251,2
7535.473,-58.22586,3
7536.516,172.3507,2
7546.344,570.2416,2
7548.959,96.80447,3
7552.485,585.4328,2
7559.132,213.0827,2
7559.483,289.9415,3
7563.857,251.9789,3
7569.333,65.41777,3
7573.33,-109.1716,2
7573.937,329.8354,3
7574.114,368.2648,2
7575.489,-15.70634,2
7576.952,61.26623,3
7577.615,445.4464,3
7577.97,522.3052,2
7585.208,465.9145,3
7588.105,140.2868,3
7591.401,-90.89509,3
7594.081,485.5457,3
7595.2,33.17912,3
7596.034,612.8288,2
7613.407,107.8516,3
7622.428,181.2301,3
7623.795,584.069,1
7628.915,4165.874,2
7632.787,290.9786,3
7641.412,-143.9691,1
7641.78,328.3417,1
7642.465,5696.796,1
7649.822,257.1964,3
7649.908,401.7729,1
7650.774,365.7048,3
7654.678,5888.465,3
7658.861,439.1457,3
7663.983,147.0182,3
7665.073,4853.938,2
7666.936,548.9089,3
7667.623,4675.574,3
7667.721,416.2742,3
7671.468,5357.063,2
7671.486,8.596316,2
7672.522,224.2876,3
7677.671,514.006,3
7695.584,588.7498,3
7696.498,35.12392,3
7699.126,573.1345,1
7700.521,-41.28326,3
7701.649,189.2927,3
7702.047,-92.44575,3
7721.578,5849.821,3
7722.686,87.79354,1
7729.645,115.3453,1
7734.133,4921.305,3
7737.191,485.4078,1
7739.577,5005.378,3
7740.86,630.5587,3
7743.736,162.47,2
7747.743,5131.489,2
7748.358,605.5668,1
7756.813,271.771,2
7757.794,233.4621,2
7758.18,310.3207,3
7763.322,598.3107,3
7766.797,5425.747,3
7769.279,349.8684,3
7769.473,388.2977,1
7770.562,4.315815,3
7770.951,81.17437,3
7772.893,465.4671,3
7773.281,542.3257,3
7774.496,-130.3609,3
7781.823,60.7569,2
7782.582,-71.26896,3
7782.857,5694.077,3
7785.512,505.1701,2
7801.643,135.0175,3
7806.78,207.2077,3
7807.439,161.7361,3
7809.207,422.667,2
7809.663,430.8273,1
7810.247,350.9721,3
7811.245,315.2396,3
7813.607,567.2509,1
7814.49,5330.607,3
7818.82,459.8752,3
7819.271,30.72594,2
7819.553,5960.665,3
7819.945,388.1583,1
7821.495,47.95132,3
7822.227,5024.16,2
7823.459,-28.66479,3
7824.275,585.9608,3
7824.652,201.9107,3
7826.64,5569.158,3
7829.581,5449.821,2
7830.596,5500.198,3
7831.026,5964.342,3
7835.63,5532.948,1
7837.447,-74.76259,1
7839.948,534.5316,3
7841.282,283.5386,2
7845.575,127.2397,3
7850.963,5063.365,3
7851.066,4828.789,3
7853.082,5617.223,2
7853.915,106.9873,3
7855.031,249.7042,3
7855.771,5637.189,3
7859.19,608.9438,3
7860.402,5574.594,3
7860.825,5498.567,3
7864.689,4292.093,1
7866.864,5601.877,3
7869.661,4368.76,3
7873.131,5538.891,2
7873.307,5540.443,3
7873.909,5385.868,3
7874.93,5544.202,2
7875.296,181.2507,3
7875.505,5570.668,3
7875.834,5457.766,3
7877.643,5284.893,1
7882.164,4852.712,3
7886.685,5810.739,3
7887.06,4637.093,3
7887.244,6153.788,2
7887.946,5770.393,1
7888.424,5769.326,2
7888.98,285.3266,3
7891.22,247.1481,3
7891.629,324.0065,2
7892.489,620.2839,2
7893.117,5478.892,3
7894.326,5807.308,2
7895.427,5601.393,2
7896.392,5519.05,3
7897.35,5573.332,3
7903.446,5674.505,2
7903.76,78.83136,3
7910.557,5556.746,3
7912.031,5921.255,2
7915.685,5654.833,3
7919.686,5365.305,3
7921.53,223.3952,3
7921.778,19.8356,3
7922.193,96.69395,3
7924.267,480.9857,3
7924.627,152.8044,3
7924.681,557.8441,2
7925.098,509.4301,3
7925.249,5603.312,3
7926.022,5594.903,2
7926.158,5638.154,3
7926.442,5507.256,3
7926.525,5614.081,3
7931.804,5545.924,3
7933.082,366.6661,3
7933.29,405.0952,3
7934.964,332.0533,3
7937.172,5584.337,3
7939.019,5627.879,2
7940.296,5627.003,3
7940.379,654.8416,3
7945.5,440.5114,2
7946.419,369.2491,3
7953.888,5626.04,3
7954.779,5578.8,2
7955.355,5619.159,2
7955.676,477.5696,3
7956.684,406.283,3
7958.667,618.2491,3
7961.902,-52.86074,1
7963.719,5636.31,2
7963.928,52.46264,3
7965.066,523.5765,3
7965.231,5615.196,3
7966.362,300.7506,1
7968.262,5463.396,3
7970.988,586.8541,3
7973.022,-110.0623,3
7973.216,5658.449,3
7973.525,5544.621,3
7977.1,551.821,3
7977.253,5678.104,2
7978.189,266.8668,3
7978.581,5466.025,2
7981.967,5650.145,3
7982.555,5355.205,3
7989.24,5542.67,1
7990.789,-54.6239,3
7990.882,5505.082,3
7992.36,5467.4,3
7992.412,5649.911,2
7993.371,5469.062,3
7995.265,5506.516,3
7996.254,5653.811,3
7996.702,5474.541,2
7996.808,5581.664,3
7997.345,5544.276,3
7997.382,5509.993,3
7997.385,5619.195,2
7997.448,5686.439,1
7997.461,625.9351,3
7998.537,181.3436,3
7998.63,5546.388,3
7999.148,5498.064,3
8000.138,5583.208,3
8000.752,450.4209,2
8000.889,5646.569,3
8002.197,5620.934,3
8002.238,5586.657,2
8002.854,5553.337,1
8003.391,5622.895,3
8004.282,5487.066,2
8004.285,5521.376,3
8004.646,-10.06509,3
8004.759,5659.486,1
8004.779,5679.185,2
8005.934,220.5096,3
8006.263,5661.955,3
8006.923,5697.384,3
8007.303,5628.869,3
8007.444,67.03628,3
8007.579,5698.461,2
8007.609,5705.752,2
8007.905,5630.318,3
8009.099,5597.958,3
8009.831,5530.56,3
8009.884,5736.592,2
8009.954,5702.36,3
8009.969,5565.083,3
8010.08,5496.694,3
8011.038,605.1039,3
8011.452,5721.886,3
8011.785,5671.037,1
8011.952,5739.986,2
8012.081,5774.543,3
8012.432,5500.611,3
8013.216,5501.914,3
8013.417,5502.191,2
8013.584,5777.011,3
8014.171,144.5406,3
8014.289,5537.965,3
8014.554,5812.949,1
8014.653,5607.136,3
8014.943,5641.919,3
8015.467,5539.928,3
8015.661,5574.517,2
8015.773,5540.4,1
8016.114,5540.809,3
8016.133,5815.541,3
8016.961,5851.248,3
8017.2,130.9288,3
8017.333,5714.5,3
8017.41,5577.422,3
8018.13,5578.608,3
8018.144,5681.514,3
8018.333,5578.88,3
8018.465,5853.715,3
8018.557,5785.179,3
8018.732,5714.91,3
8019.182,5751.871,2
8019.25,5614.751,3
8019.302,5889.436,3
8020.337,5616.555,3
8020.545,5891.478,3
8020.609,5651.287,3
8020.649,5617.035,3
8020.985,5617.436,3
8021.363,5824.128,3
8021.851,5927.966,3
8022.308,5654.099,3
8022.658,5674.141,2
8022.994,5655.226,2
8023.188,299.0933,3
8023.213,5655.521,3
8023.226,5724.208,1
8023.373,5930.464,3
8023.437,5861.876,3
8023.495,260.7177,2
8023.521,5690.394,3
8023.927,337.5759,3
8024.006,5965.851,3
8024.649,5898.21,3
8024.662,5966.928,3
8024.7,5760.951,3
8024.852,5886.642,3
8024.906,5692.685,3
8025.471,5693.6,3
8025.511,5796.608,3
8025.691,5693.872,3
8026.602,6004.458,3
8026.704,5925.659,3
8026.771,5730.056,1
8027.037,5970.823,3
8027.485,5756.221,3
8027.724,5652.723,3
8027.741,5731.658,2
8027.795,6006.417,3
8027.806,5834.709,3
8027.985,5732.019,3
8028.38,5732.557,3
8028.409,5938.724,3
8028.961,5767.97,3
8028.973,6042.696,3
8029.998,6044.378,2
8030.069,5769.796,3
8030.39,5873.284,2
8030.398,5770.305,3
8030.761,5770.751,3
8030.861,5805.407,3
8031.483,6081.163,2
8031.806,5706.929,3
8031.83,5909.985,3
8032.232,5807.662,3
8032.308,6013.813,3
8032.676,6083.122,2
8032.788,5808.559,3
8033.006,5808.828,3
8033.225,5843.608,3
8033.371,6049.908,2
8034.297,6120.128,3
8034.413,5982.909,2
8034.702,5846.033,3
8034.982,5949.49,2
8035.232,5846.886,2
8035.463,5847.162,3
8035.739,5882.056,2
8035.843,31.54293,3
8036.048,6001.519,1
8036.063,377.2268,3
8036.277,108.4011,2
8036.279,415.6559,3
8036.356,6123.505,3
8037.109,5884.303,2
8037.188,6090.513,3
8037.664,5885.196,3
8037.782,5919.733,1
8037.883,5885.465,3
8038.45,492.6921,2
8038.885,569.5502,3
8039.34,6025.316,3
8039.399,5922.379,3
8039.535,5360.686,2
8039.925,5669.274,3
8040.067,5923.464,3
8040.266,6117.929,3
8040.269,5923.738,3
8040.3,5992.531,2
8040.64,5958.744,3
8040.833,204.9187,2
8040.925,6062.261,3
8041.717,5745.817,3
